STUDENT_ID,FALL_COHORT,COHORT_TYPE,GENDER,N__IPEDS_ETHNICITY,ENROLLMENT_STATUS,EXCLUSION_ELIGIBLE,ENROLLED_FALL_2020
ID029002,2019,FTF,F,WHITE,F,N,N/A
ID029003,2019,N/A,F,INTL,F,N,N/A
ID029004,2019,N/A,F,WHITE,F,N,N/A
ID029005,2019,N/A,M,INTL,F,N,N/A
ID029006,2019,N/A,F,INTL,F,N,N/A
ID029007,2019,N/A,F,WHITE,F,N,N/A
ID029008,2019,FTF,M,WHITE,F,N,N/A
ID029009,2019,N/A,F,HISPA,F,N,N/A
ID029010,2019,N/A,F,WHITE,F,N,N/A
ID029011,2019,N/A,M,WHITE,P,N,N/A
ID029012,2019,N/A,M,HISPA,F,N,N/A
ID029013,2019,N/A,F,HISPA,F,N,N/A
ID029014,2019,N/A,F,WHITE,F,N,N/A
ID029015,2019,N/A,M,INTL,P,N,N/A
ID029016,2019,N/A,M,WHITE,F,N,N/A
ID029017,2019,N/A,M,HISPA,F,N,N/A
ID029018,2019,N/A,F,WHITE,F,N,N/A
ID029019,2019,N/A,F,WHITE,F,N,N/A
ID029020,2019,FTF,F,WHITE,F,N,N/A
ID029021,2019,N/A,F,WHITE,F,N,N/A
ID029022,2019,N/A,F,HISPA,F,N,N/A
ID029023,2019,N/A,F,NSPEC,P,N,N/A
ID029024,2019,N/A,M,AMIND,F,N,N/A
ID029025,2019,N/A,M,INTL,F,N,N/A
ID029026,2019,N/A,F,WHITE,P,N,N/A
ID029027,2019,N/A,F,WHITE,P,N,N/A
ID029028,2019,N/A,F,WHITE,P,N,N/A
ID029029,2019,N/A,F,HISPA,F,N,N/A
ID029030,2019,N/A,F,INTL,P,N,N/A
ID029031,2019,N/A,F,TWOMORE,F,N,N/A
ID029032,2019,N/A,F,TWOMORE,F,N,N/A
ID029033,2019,N/A,F,WHITE,F,N,N/A
ID029034,2019,N/A,M,INTL,F,N,N/A
ID029035,2019,N/A,F,WHITE,F,N,N/A
ID029036,2019,N/A,M,WHITE,F,N,N/A
ID029037,2019,FTF,F,HISPA,F,N,N/A
ID029038,2019,FTF,F,WHITE,F,N,N/A
ID029039,2019,N/A,M,HISPA,F,N,N/A
ID029040,2019,N/A,M,WHITE,F,N,N/A
ID029041,2019,N/A,F,NSPEC,P,N,N/A
ID029042,2019,N/A,M,AMIND,F,N,N/A
ID029043,2019,N/A,M,TWOMORE,F,N,N/A
ID029044,2019,N/A,F,AMIND,F,N,N/A
ID029045,2019,FTF,M,WHITE,P,N,N/A
ID029046,2019,N/A,M,TWOMORE,F,N,N/A
ID029047,2019,FTF,F,HISPA,F,N,N/A
ID029048,2019,FTF,F,HISPA,F,N,N/A
ID029049,2019,N/A,F,WHITE,F,N,N/A
ID029050,2019,FTF,M,AMIND,F,N,N/A
ID029051,2019,N/A,M,WHITE,F,N,N/A
ID029052,2019,FTF,F,WHITE,F,N,N/A
ID029053,2019,N/A,M,INTL,F,N,N/A
ID029054,2019,N/A,F,WHITE,F,N,N/A
ID029055,2019,N/A,M,WHITE,F,N,N/A
ID029056,2019,N/A,F,WHITE,F,N,N/A
ID029057,2019,N/A,M,INTL,F,N,N/A
ID029058,2019,N/A,F,WHITE,P,N,N/A
ID029059,2019,N/A,M,INTL,F,N,N/A
ID029060,2019,FTF,F,HISPA,F,N,N/A
ID029061,2019,N/A,F,WHITE,F,N,N/A
ID029062,2019,N/A,M,WHITE,F,N,N/A
ID029063,2019,N/A,F,WHITE,F,N,N/A
ID029064,2019,FTF,M,WHITE,P,N,N/A
ID029065,2019,N/A,M,HISPA,P,N,N/A
ID029066,2019,N/A,F,WHITE,F,N,N/A
ID029067,2019,N/A,M,BLACK,P,N,N/A
ID029068,2019,FTF,M,WHITE,F,N,N/A
ID029069,2019,N/A,F,WHITE,F,N,N/A
ID029070,2019,N/A,M,WHITE,F,N,N/A
ID029071,2019,N/A,M,HISPA,F,N,N/A
ID029072,2019,N/A,F,WHITE,P,N,N/A
ID029073,2019,N/A,M,HISPA,F,N,N/A
ID029074,2019,N/A,F,WHITE,F,N,N/A
ID029075,2019,N/A,F,WHITE,F,N,N/A
ID029076,2019,N/A,F,HISPA,F,N,N/A
ID029077,2019,N/A,F,WHITE,F,N,N/A
ID029078,2019,N/A,M,WHITE,P,N,N/A
ID029079,2019,N/A,F,WHITE,F,N,N/A
ID029080,2019,N/A,F,HISPA,F,N,N/A
ID029081,2019,FTF,F,WHITE,F,N,N/A
ID029082,2019,N/A,M,INTL,F,N,N/A
ID029083,2019,N/A,F,WHITE,F,N,N/A
ID029084,2019,N/A,M,WHITE,F,N,N/A
ID029085,2019,N/A,F,HISPA,P,N,N/A
ID029086,2019,N/A,F,HISPA,P,N,N/A
ID029087,2019,N/A,M,ASIAN,F,N,N/A
ID029088,2019,N/A,M,WHITE,F,N,N/A
ID029089,2019,N/A,F,WHITE,F,N,N/A
ID029090,2019,N/A,F,WHITE,F,N,N/A
ID029091,2019,N/A,F,WHITE,F,N,N/A
ID029092,2019,FTF,F,TWOMORE,F,N,N/A
ID029093,2019,FTF,M,HISPA,F,N,N/A
ID029094,2019,FTF,F,WHITE,F,N,N/A
ID029095,2019,N/A,F,WHITE,P,N,N/A
ID029096,2019,N/A,F,WHITE,F,N,N/A
ID029097,2019,N/A,F,TWOMORE,F,N,N/A
ID029098,2019,N/A,F,WHITE,P,N,N/A
ID029099,2019,N/A,F,ASIAN,F,N,N/A
ID029100,2019,N/A,F,TWOMORE,P,N,N/A
ID029101,2019,FTF,M,WHITE,F,N,N/A
ID029102,2019,FTF,M,WHITE,F,N,N/A
ID029103,2019,N/A,F,WHITE,F,N,N/A
ID029104,2019,N/A,F,WHITE,F,N,N/A
ID029105,2019,N/A,F,WHITE,P,N,N/A
ID029106,2019,N/A,F,WHITE,P,N,N/A
ID029107,2019,N/A,F,HISPA,F,N,N/A
ID029108,2019,N/A,F,HISPA,P,N,N/A
ID029109,2019,FTF,M,WHITE,P,N,N/A
ID029110,2019,N/A,F,WHITE,F,N,N/A
ID029111,2019,N/A,M,WHITE,F,N,N/A
ID029112,2019,N/A,F,TWOMORE,F,N,N/A
ID029113,2019,N/A,M,WHITE,P,N,N/A
ID029114,2019,N/A,F,WHITE,F,N,N/A
ID029115,2019,N/A,F,WHITE,F,N,N/A
ID029116,2019,N/A,M,WHITE,F,N,N/A
ID029117,2019,N/A,F,WHITE,F,N,N/A
ID029118,2019,N/A,F,HISPA,P,N,N/A
ID029119,2019,FTF,M,TWOMORE,F,N,N/A
ID029120,2019,N/A,F,AMIND,P,N,N/A
ID029121,2019,N/A,F,NSPEC,F,N,N/A
ID029122,2019,N/A,F,ASIAN,F,N,N/A
ID029123,2019,N/A,F,BLACK,P,N,N/A
ID029124,2019,N/A,M,WHITE,F,N,N/A
ID029125,2019,FTF,F,WHITE,F,N,N/A
ID029126,2019,N/A,F,WHITE,F,N,N/A
ID029127,2019,FTF,F,BLACK,F,N,N/A
ID029128,2019,N/A,F,NSPEC,P,N,N/A
ID029129,2019,UD,M,WHITE,F,N,N/A
ID029130,2019,N/A,F,WHITE,F,N,N/A
ID029131,2019,N/A,M,INTL,F,N,N/A
ID029132,2019,N/A,F,WHITE,F,N,N/A
ID029133,2019,FTF,F,HISPA,P,N,N/A
ID029134,2019,N/A,M,HISPA,P,N,N/A
ID029135,2019,N/A,F,HISPA,P,N,N/A
ID029136,2019,LD,F,WHITE,F,N,N/A
ID029137,2019,UD,F,WHITE,P,N,N/A
ID029138,2019,N/A,F,WHITE,F,N,N/A
ID029139,2019,N/A,F,WHITE,F,N,N/A
ID029140,2019,N/A,M,WHITE,F,N,N/A
ID029141,2019,N/A,M,WHITE,F,N,N/A
ID029142,2019,UD,F,AMIND,P,N,N/A
ID029143,2019,N/A,F,WHITE,P,N,N/A
ID029144,2019,N/A,F,WHITE,P,N,N/A
ID029145,2019,N/A,F,WHITE,F,N,N/A
ID029146,2019,N/A,M,WHITE,P,N,N/A
ID029147,2019,N/A,F,BLACK,P,N,N/A
ID029148,2019,N/A,M,WHITE,F,N,N/A
ID029149,2019,N/A,F,WHITE,F,N,N/A
ID029150,2019,N/A,F,WHITE,P,N,N/A
ID029151,2019,N/A,F,HISPA,P,N,N/A
ID029152,2019,N/A,F,WHITE,F,N,N/A
ID029153,2019,N/A,M,HISPA,F,N,N/A
ID029154,2019,N/A,F,HISPA,P,N,N/A
ID029155,2019,N/A,F,AMIND,F,N,N/A
ID029156,2019,N/A,M,WHITE,F,N,N/A
ID029157,2019,FTF,M,HISPA,F,N,N/A
ID029158,2019,LD,M,HISPA,F,N,N/A
ID029159,2019,N/A,F,HISPA,F,N,N/A
ID029160,2019,N/A,M,BLACK,F,N,N/A
ID029161,2019,N/A,F,WHITE,F,N,N/A
ID029162,2019,N/A,F,TWOMORE,P,N,N/A
ID029163,2019,N/A,F,HISPA,F,N,N/A
ID029164,2019,N/A,M,NSPEC,P,N,N/A
ID029165,2019,N/A,M,WHITE,F,N,N/A
ID029166,2019,N/A,F,WHITE,F,N,N/A
ID029167,2019,N/A,F,AMIND,F,N,N/A
ID029168,2019,FTF,F,TWOMORE,F,N,N/A
ID029169,2019,N/A,F,WHITE,F,N,N/A
ID029170,2019,FTF,F,TWOMORE,F,N,N/A
ID029171,2019,N/A,F,WHITE,P,N,N/A
ID029172,2019,N/A,M,INTL,F,N,N/A
ID029173,2019,N/A,M,WHITE,F,N,N/A
ID029174,2019,N/A,F,AMIND,F,N,N/A
ID029175,2019,N/A,F,WHITE,F,N,N/A
ID029176,2019,N/A,F,HISPA,F,N,N/A
ID029177,2019,N/A,F,WHITE,P,N,N/A
ID029178,2019,N/A,F,HISPA,F,N,N/A
ID029179,2019,N/A,F,HISPA,P,N,N/A
ID029180,2019,N/A,F,HISPA,F,N,N/A
ID029181,2019,N/A,F,WHITE,F,N,N/A
ID029182,2019,UD,F,HISPA,F,N,N/A
ID029183,2019,N/A,M,WHITE,F,N,N/A
ID029184,2019,N/A,F,WHITE,P,N,N/A
ID029185,2019,N/A,M,WHITE,F,N,N/A
ID029186,2019,N/A,F,HISPA,P,N,N/A
ID029187,2019,N/A,F,HISPA,F,N,N/A
ID029188,2019,N/A,F,WHITE,F,N,N/A
ID029189,2019,N/A,F,HISPA,F,N,N/A
ID029190,2019,N/A,F,HISPA,F,N,N/A
ID029191,2019,N/A,M,INTL,F,N,N/A
ID029192,2019,FTF,M,INTL,F,N,N/A
ID029193,2019,N/A,F,TWOMORE,F,N,N/A
ID029194,2019,N/A,F,WHITE,P,N,N/A
ID029195,2019,N/A,F,WHITE,F,N,N/A
ID029196,2019,FTF,M,WHITE,F,N,N/A
ID029197,2019,N/A,F,HISPA,P,N,N/A
ID029198,2019,N/A,F,WHITE,F,N,N/A
ID029199,2019,N/A,F,TWOMORE,F,N,N/A
ID029200,2019,N/A,F,WHITE,F,N,N/A
ID029201,2019,N/A,M,INTL,F,N,N/A
ID029202,2019,N/A,M,WHITE,F,N,N/A
ID029203,2019,N/A,F,WHITE,P,N,N/A
ID029204,2019,N/A,F,WHITE,F,N,N/A
ID029205,2019,N/A,F,BLACK,F,N,N/A
ID029206,2019,FTF,M,HISPA,F,N,N/A
ID029207,2019,N/A,M,WHITE,P,N,N/A
ID029208,2019,N/A,F,WHITE,P,N,N/A
ID029209,2019,LD,F,WHITE,P,N,N/A
ID029210,2019,N/A,F,WHITE,F,N,N/A
ID029211,2019,N/A,F,BLACK,P,N,N/A
ID029212,2019,FTF,M,WHITE,F,N,N/A
ID029213,2019,N/A,F,WHITE,F,N,N/A
ID029214,2019,N/A,M,WHITE,F,N,N/A
ID029215,2019,N/A,M,WHITE,F,N,N/A
ID029216,2019,N/A,F,WHITE,F,N,N/A
ID029217,2019,N/A,M,WHITE,F,N,N/A
ID029218,2019,N/A,F,HISPA,F,N,N/A
ID029219,2019,N/A,F,INTL,F,N,N/A
ID029220,2019,UD,F,WHITE,F,N,N/A
ID029221,2019,N/A,F,BLACK,P,N,N/A
ID029222,2019,N/A,M,HISPA,F,N,N/A
ID029223,2019,N/A,F,WHITE,P,N,N/A
ID029224,2019,N/A,F,WHITE,P,N,N/A
ID029225,2019,N/A,F,WHITE,P,N,N/A
ID029226,2019,FTF,M,WHITE,F,N,N/A
ID029227,2019,UD,F,HISPA,P,N,N/A
ID029228,2019,FTF,F,HISPA,P,N,N/A
ID029229,2019,N/A,F,WHITE,F,N,N/A
ID029230,2019,N/A,M,WHITE,F,N,N/A
ID029231,2019,N/A,F,WHITE,F,N,N/A
ID029232,2019,N/A,F,WHITE,F,N,N/A
ID029233,2019,N/A,F,WHITE,F,N,N/A
ID029234,2019,N/A,M,HISPA,P,N,N/A
ID029235,2019,N/A,F,WHITE,F,N,N/A
ID029236,2019,N/A,F,HISPA,F,N,N/A
ID029237,2019,N/A,M,WHITE,F,N,N/A
ID029238,2019,N/A,M,WHITE,F,N,N/A
ID029239,2019,N/A,M,WHITE,F,N,N/A
ID029240,2019,N/A,M,WHITE,F,N,N/A
ID029241,2019,N/A,F,WHITE,F,N,N/A
ID029242,2019,FTF,M,WHITE,F,N,N/A
ID029243,2019,N/A,F,WHITE,P,N,N/A
ID029244,2019,N/A,F,WHITE,F,N,N/A
ID029245,2019,FTF,F,HISPA,F,N,N/A
ID029246,2019,N/A,F,WHITE,P,N,N/A
ID029247,2019,FTF,M,WHITE,F,N,N/A
ID029248,2019,N/A,M,TWOMORE,P,N,N/A
ID029249,2019,N/A,F,WHITE,F,N,N/A
ID029250,2019,N/A,F,WHITE,F,N,N/A
ID029251,2019,N/A,M,WHITE,P,N,N/A
ID029252,2019,N/A,M,HISPA,P,N,N/A
ID029253,2019,N/A,F,HISPA,F,N,N/A
ID029254,2019,N/A,M,HISPA,F,N,N/A
ID029255,2019,UD,F,HISPA,F,N,N/A
ID029256,2019,N/A,F,HISPA,F,N,N/A
ID029257,2019,N/A,M,WHITE,F,N,N/A
ID029258,2019,N/A,F,HISPA,F,N,N/A
ID029259,2019,FTF,F,HISPA,F,N,N/A
ID029260,2019,N/A,F,WHITE,F,N,N/A
ID029261,2019,N/A,F,ASIAN,F,N,N/A
ID029262,2019,N/A,M,AMIND,F,N,N/A
ID029263,2019,N/A,M,WHITE,F,N,N/A
ID029264,2019,N/A,M,ASIAN,F,N,N/A
ID029265,2019,N/A,F,WHITE,F,N,N/A
ID029266,2019,N/A,F,WHITE,F,N,N/A
ID029267,2019,N/A,M,INTL,P,N,N/A
ID029268,2019,N/A,F,WHITE,F,N,N/A
ID029269,2019,N/A,M,WHITE,F,N,N/A
ID029270,2019,N/A,F,HISPA,F,N,N/A
ID029271,2019,N/A,M,WHITE,P,N,N/A
ID029272,2019,N/A,F,WHITE,P,N,N/A
ID029273,2019,FTF,M,INTL,F,N,N/A
ID029274,2019,N/A,F,HISPA,P,N,N/A
ID029275,2019,N/A,F,HISPA,F,N,N/A
ID029276,2019,FTF,M,TWOMORE,F,N,N/A
ID029277,2019,N/A,F,HISPA,F,N,N/A
ID029278,2019,N/A,F,WHITE,F,N,N/A
ID029279,2019,N/A,F,WHITE,P,N,N/A
ID029280,2019,N/A,F,WHITE,P,N,N/A
ID029281,2019,N/A,M,WHITE,P,N,N/A
ID029282,2019,N/A,M,WHITE,F,N,N/A
ID029283,2019,FTF,M,WHITE,F,N,N/A
ID029284,2019,N/A,M,WHITE,F,N,N/A
ID029285,2019,N/A,F,HISPA,P,N,N/A
ID029286,2019,N/A,M,HISPA,F,N,N/A
ID029287,2019,N/A,F,HISPA,P,N,N/A
ID029288,2019,N/A,M,AMIND,F,N,N/A
ID029289,2019,N/A,M,INTL,F,N,N/A
ID029290,2019,N/A,F,WHITE,F,N,N/A
ID029291,2019,N/A,F,WHITE,F,N,N/A
ID029292,2019,N/A,F,WHITE,F,N,N/A
ID029293,2019,N/A,M,AMIND,P,N,N/A
ID029294,2019,N/A,F,WHITE,P,N,N/A
ID029295,2019,N/A,M,WHITE,F,N,N/A
ID029296,2019,N/A,M,WHITE,F,N,N/A
ID029297,2019,N/A,M,BLACK,P,N,N/A
ID029298,2019,N/A,M,WHITE,F,N,N/A
ID029299,2019,N/A,M,WHITE,F,N,N/A
ID029300,2019,N/A,F,WHITE,P,N,N/A
ID029301,2019,N/A,F,HISPA,F,N,N/A
ID029302,2019,N/A,M,WHITE,F,N,N/A
ID029303,2019,N/A,M,WHITE,F,N,N/A
ID029304,2019,FTF,M,HISPA,F,N,N/A
ID029305,2019,FTF,M,WHITE,F,N,N/A
ID029306,2019,LD,F,WHITE,P,N,N/A
ID029307,2019,N/A,M,WHITE,P,N,N/A
ID029308,2019,N/A,F,TWOMORE,F,N,N/A
ID029309,2019,N/A,M,WHITE,P,N,N/A
ID029310,2019,N/A,F,PACIF,P,N,N/A
ID029311,2019,N/A,M,WHITE,F,N,N/A
ID029312,2019,N/A,F,HISPA,F,N,N/A
ID029313,2019,N/A,F,HISPA,P,N,N/A
ID029314,2019,N/A,F,WHITE,F,N,N/A
ID029315,2019,FTF,F,HISPA,F,N,N/A
ID029316,2019,N/A,F,WHITE,P,N,N/A
ID029317,2019,N/A,M,WHITE,F,N,N/A
ID029318,2019,N/A,F,WHITE,P,N,N/A
ID029319,2019,N/A,M,HISPA,P,N,N/A
ID029320,2019,N/A,M,WHITE,F,N,N/A
ID029321,2019,FTF,F,WHITE,F,N,N/A
ID029322,2019,FTF,F,HISPA,P,N,N/A
ID029323,2019,N/A,F,HISPA,F,N,N/A
ID029324,2019,N/A,F,BLACK,P,N,N/A
ID029325,2019,N/A,M,HISPA,P,N,N/A
ID029326,2019,N/A,F,WHITE,F,N,N/A
ID029327,2019,N/A,M,WHITE,F,N,N/A
ID029328,2019,UD,M,WHITE,F,N,N/A
ID029329,2019,FTF,F,INTL,F,N,N/A
ID029330,2019,N/A,M,WHITE,F,N,N/A
ID029331,2019,N/A,M,WHITE,F,N,N/A
ID029332,2019,N/A,M,HISPA,F,N,N/A
ID029333,2019,UD,M,HISPA,F,N,N/A
ID029334,2019,N/A,F,HISPA,F,N,N/A
ID029335,2019,N/A,F,HISPA,F,N,N/A
ID029336,2019,N/A,M,WHITE,P,N,N/A
ID029337,2019,FTF,F,TWOMORE,F,N,N/A
ID029338,2019,N/A,M,INTL,F,N,N/A
ID029339,2019,N/A,F,WHITE,P,N,N/A
ID029340,2019,N/A,F,HISPA,P,N,N/A
ID029341,2019,N/A,F,AMIND,F,N,N/A
ID029342,2019,N/A,M,WHITE,F,N,N/A
ID029343,2019,N/A,F,WHITE,P,N,N/A
ID029344,2019,N/A,M,WHITE,F,N,N/A
ID029345,2019,FTF,F,WHITE,F,N,N/A
ID029346,2019,FTF,M,HISPA,F,N,N/A
ID029347,2019,N/A,M,WHITE,P,N,N/A
ID029348,2019,N/A,F,WHITE,F,N,N/A
ID029349,2019,N/A,F,BLACK,F,N,N/A
ID029350,2019,N/A,M,WHITE,F,N,N/A
ID029351,2019,N/A,M,INTL,F,N,N/A
ID029352,2019,N/A,F,INTL,F,N,N/A
ID029353,2019,N/A,M,WHITE,F,N,N/A
ID029354,2019,FTF,M,WHITE,F,N,N/A
ID029355,2019,N/A,M,WHITE,F,N,N/A
ID029356,2019,FTF,F,INTL,F,N,N/A
ID029357,2019,N/A,F,WHITE,F,N,N/A
ID029358,2019,N/A,F,WHITE,F,N,N/A
ID029359,2019,N/A,F,WHITE,P,N,N/A
ID029360,2019,UD,F,WHITE,P,N,N/A
ID029361,2019,N/A,M,WHITE,F,N,N/A
ID029362,2019,N/A,F,WHITE,F,N,N/A
ID029363,2019,N/A,F,WHITE,F,N,N/A
ID029364,2019,N/A,M,ASIAN,F,N,N/A
ID029365,2019,UD,M,HISPA,F,N,N/A
ID029366,2019,N/A,F,WHITE,F,N,N/A
ID029367,2019,FTF,F,WHITE,F,N,N/A
ID029368,2019,N/A,F,HISPA,F,N,N/A
ID029369,2019,N/A,M,WHITE,F,N,N/A
ID029370,2019,N/A,F,WHITE,F,N,N/A
ID029371,2019,FTF,M,WHITE,F,N,N/A
ID029372,2019,FTF,F,WHITE,F,N,N/A
ID029373,2019,FTF,F,WHITE,F,N,N/A
ID029374,2019,N/A,F,WHITE,F,N,N/A
ID029375,2019,N/A,F,HISPA,P,N,N/A
ID029376,2019,N/A,F,TWOMORE,F,N,N/A
ID029377,2019,N/A,M,HISPA,F,N,N/A
ID029378,2019,N/A,F,WHITE,P,N,N/A
ID029379,2019,N/A,M,HISPA,F,N,N/A
ID029380,2019,N/A,F,WHITE,F,N,N/A
ID029381,2019,N/A,M,WHITE,F,N,N/A
ID029382,2019,N/A,F,WHITE,P,N,N/A
ID029383,2019,UD,F,WHITE,F,N,N/A
ID029384,2019,FTF,M,TWOMORE,P,N,N/A
ID029385,2019,N/A,F,HISPA,F,N,N/A
ID029386,2019,FTF,F,WHITE,F,N,N/A
ID029387,2019,N/A,F,HISPA,P,N,N/A
ID029388,2019,N/A,F,WHITE,F,N,N/A
ID029389,2019,N/A,F,WHITE,F,N,N/A
ID029390,2019,N/A,F,WHITE,P,N,N/A
ID029391,2019,N/A,M,WHITE,F,N,N/A
ID029392,2019,N/A,M,INTL,F,N,N/A
ID029393,2019,N/A,F,TWOMORE,F,N,N/A
ID029394,2019,FTF,F,HISPA,P,N,N/A
ID029395,2019,N/A,M,WHITE,F,N,N/A
ID029396,2019,N/A,F,WHITE,F,N,N/A
ID029397,2019,N/A,F,WHITE,P,N,N/A
ID029398,2019,N/A,M,WHITE,P,N,N/A
ID029399,2019,N/A,M,WHITE,F,N,N/A
ID029400,2019,N/A,M,WHITE,P,N,N/A
ID029401,2019,N/A,F,WHITE,P,N,N/A
ID029402,2019,N/A,M,HISPA,F,N,N/A
ID029403,2019,N/A,F,WHITE,F,N,N/A
ID029404,2019,N/A,M,WHITE,F,N,N/A
ID029405,2019,N/A,F,WHITE,P,N,N/A
ID029406,2019,FTF,F,WHITE,F,N,N/A
ID029407,2019,N/A,F,AMIND,F,N,N/A
ID029408,2019,N/A,F,HISPA,F,N,N/A
ID029409,2019,N/A,M,WHITE,F,N,N/A
ID029410,2019,N/A,M,HISPA,F,N,N/A
ID029411,2019,N/A,F,HISPA,F,N,N/A
ID029412,2019,N/A,F,HISPA,F,N,N/A
ID029413,2019,N/A,F,HISPA,P,N,N/A
ID029414,2019,N/A,F,WHITE,P,N,N/A
ID029415,2019,N/A,F,HISPA,P,N,N/A
ID029416,2019,FTF,F,WHITE,F,N,N/A
ID029417,2019,N/A,F,WHITE,P,N,N/A
ID029418,2019,N/A,F,WHITE,F,N,N/A
ID029419,2019,N/A,F,WHITE,P,N,N/A
ID029420,2019,FTF,F,WHITE,F,N,N/A
ID029421,2019,N/A,F,AMIND,F,N,N/A
ID029422,2019,N/A,M,WHITE,F,N,N/A
ID029423,2019,N/A,M,WHITE,F,N,N/A
ID029424,2019,N/A,M,WHITE,F,N,N/A
ID029425,2019,UD,F,BLACK,F,N,N/A
ID029426,2019,N/A,M,WHITE,P,N,N/A
ID029427,2019,N/A,M,WHITE,P,N,N/A
ID029428,2019,N/A,F,WHITE,P,N,N/A
ID029429,2019,UD,F,WHITE,P,N,N/A
ID029430,2019,N/A,M,WHITE,P,N,N/A
ID029431,2019,N/A,M,WHITE,F,N,N/A
ID029432,2019,LD,M,WHITE,F,N,N/A
ID029433,2019,N/A,F,NSPEC,P,N,N/A
ID029434,2019,N/A,M,WHITE,F,N,N/A
ID029435,2019,N/A,M,WHITE,F,N,N/A
ID029436,2019,UD,F,BLACK,F,N,N/A
ID029437,2019,N/A,M,HISPA,F,N,N/A
ID029438,2019,N/A,M,HISPA,P,N,N/A
ID029439,2019,N/A,M,WHITE,F,N,N/A
ID029440,2019,N/A,M,INTL,F,N,N/A
ID029441,2019,N/A,M,WHITE,F,N,N/A
ID029442,2019,N/A,M,HISPA,F,N,N/A
ID029443,2019,N/A,M,WHITE,F,N,N/A
ID029444,2019,UD,F,WHITE,F,N,N/A
ID029445,2019,N/A,M,INTL,F,N,N/A
ID029446,2019,N/A,F,WHITE,F,N,N/A
ID029447,2019,N/A,M,HISPA,F,N,N/A
ID029448,2019,FTF,F,PACIF,P,N,N/A
ID029449,2019,N/A,M,WHITE,F,N,N/A
ID029450,2019,N/A,F,WHITE,P,N,N/A
ID029451,2019,N/A,M,HISPA,F,N,N/A
ID029452,2019,FTF,F,HISPA,F,N,N/A
ID029453,2019,UD,F,WHITE,P,N,N/A
ID029454,2019,N/A,M,INTL,F,N,N/A
ID029455,2019,N/A,F,HISPA,F,N,N/A
ID029456,2019,N/A,M,BLACK,P,N,N/A
ID029457,2019,N/A,F,HISPA,P,N,N/A
ID029458,2019,N/A,F,HISPA,P,N,N/A
ID029459,2019,N/A,M,WHITE,F,N,N/A
ID029460,2019,N/A,M,HISPA,F,N,N/A
ID029461,2019,N/A,F,TWOMORE,F,N,N/A
ID029462,2019,FTF,F,TWOMORE,P,N,N/A
ID029463,2019,N/A,F,WHITE,F,N,N/A
ID029464,2019,N/A,M,TWOMORE,F,N,N/A
ID029465,2019,N/A,F,WHITE,P,N,N/A
ID029466,2019,N/A,F,HISPA,F,N,N/A
ID029467,2019,N/A,F,HISPA,F,N,N/A
ID029468,2019,N/A,M,HISPA,F,N,N/A
ID029469,2019,UD,M,WHITE,F,N,N/A
ID029470,2019,N/A,M,HISPA,F,N,N/A
ID029471,2019,FTF,M,WHITE,F,N,N/A
ID029472,2019,N/A,M,WHITE,F,N,N/A
ID029473,2019,N/A,F,WHITE,F,N,N/A
ID029474,2019,N/A,F,WHITE,P,N,N/A
ID029475,2019,UD,M,ASIAN,P,N,N/A
ID029476,2019,N/A,F,WHITE,F,N,N/A
ID029477,2019,UD,F,WHITE,F,N,N/A
ID029478,2019,N/A,F,WHITE,F,N,N/A
ID029479,2019,N/A,M,WHITE,F,N,N/A
ID029480,2019,N/A,M,WHITE,F,N,N/A
ID029481,2019,N/A,M,HISPA,F,N,N/A
ID029482,2019,N/A,M,AMIND,F,N,N/A
ID029483,2019,N/A,M,HISPA,F,N,N/A
ID029484,2019,FTF,M,WHITE,P,N,N/A
ID029485,2019,N/A,F,TWOMORE,F,N,N/A
ID029486,2019,N/A,F,WHITE,F,N,N/A
ID029487,2019,N/A,M,WHITE,F,N,N/A
ID029488,2019,N/A,M,WHITE,P,N,N/A
ID029489,2019,N/A,F,HISPA,F,N,N/A
ID029490,2019,FTF,M,BLACK,F,N,N/A
ID029491,2019,N/A,M,HISPA,F,N,N/A
ID029492,2019,N/A,F,HISPA,P,N,N/A
ID029493,2019,N/A,M,HISPA,F,N,N/A
ID029494,2019,N/A,F,WHITE,P,N,N/A
ID029495,2019,FTF,M,BLACK,F,N,N/A
ID029496,2019,FTF,M,WHITE,F,N,N/A
ID029497,2019,UD,M,WHITE,F,N,N/A
ID029498,2019,N/A,M,HISPA,F,N,N/A
ID029499,2019,N/A,M,WHITE,F,N,N/A
ID029500,2019,N/A,M,TWOMORE,F,N,N/A
ID029501,2019,N/A,F,HISPA,P,N,N/A
ID029502,2019,N/A,F,WHITE,F,N,N/A
ID029503,2019,N/A,F,WHITE,P,N,N/A
ID029504,2019,N/A,M,ASIAN,F,N,N/A
ID029505,2019,N/A,M,WHITE,F,N,N/A
ID029506,2019,N/A,M,HISPA,P,N,N/A
ID029507,2019,LD,F,HISPA,F,N,N/A
ID029508,2019,N/A,M,WHITE,F,N,N/A
ID029509,2019,N/A,F,TWOMORE,F,N,N/A
ID029510,2019,N/A,M,BLACK,F,N,N/A
ID029511,2019,N/A,F,WHITE,F,N,N/A
ID029512,2019,N/A,M,WHITE,F,N,N/A
ID029513,2019,N/A,M,HISPA,F,N,N/A
ID029514,2019,FTF,F,HISPA,F,N,N/A
ID029515,2019,N/A,F,HISPA,F,N,N/A
